,osmid,y,x,highway,street_count,ref,geometry
4019,3099326122,40.8184849,-73.9375793,traffic_signals,4,,POINT (-73.9375793 40.8184849)
4020,3099326124,40.8122349,-73.9423303,traffic_signals,4,,POINT (-73.9423303 40.8122349)
4021,3099326126,40.819742,-73.9366464,traffic_signals,3,,POINT (-73.9366464 40.819742)
4022,3099326127,40.8103559,-73.9437153,traffic_signals,4,,POINT (-73.9437153 40.8103559)
4023,3099326128,40.8039962,-73.9483526,traffic_signals,4,,POINT (-73.9483526 40.8039962)
4024,3099327930,40.8166504,-73.9389307,traffic_signals,4,,POINT (-73.9389307 40.8166504)
4025,3099327931,40.8128495,-73.9418835,traffic_signals,4,,POINT (-73.9418835 40.8128495)
4026,3099327935,40.8178749,-73.9380263,,3,,POINT (-73.9380263 40.8178749)
4027,3099327937,40.801383,-73.9502519,traffic_signals,4,,POINT (-73.9502519 40.801383)
4028,3099327940,40.8134711,-73.9414254,traffic_signals,4,,POINT (-73.9414254 40.8134711)
4029,3099327944,40.8116007,-73.9428003,traffic_signals,4,,POINT (-73.9428003 40.8116007)
4030,3099327945,40.8109749,-73.9432528,traffic_signals,4,,POINT (-73.9432528 40.8109749)
4031,3099327948,40.8172567,-73.9384793,traffic_signals,3,,POINT (-73.9384793 40.8172567)
4032,3099327950,40.8027375,-73.9492747,traffic_signals,4,,POINT (-73.9492747 40.8027375)
4033,3099327951,40.8154373,-73.9399886,traffic_signals,4,,POINT (-73.9399886 40.8154373)
4034,3099327952,40.8020733,-73.9497548,traffic_signals,4,,POINT (-73.9497548 40.8020733)
4035,3099327955,40.814145,-73.9409348,traffic_signals,4,,POINT (-73.9409348 40.814145)
4036,3099327957,40.8052502,-73.9474392,traffic_signals,4,,POINT (-73.9474392 40.8052502)
4037,3099327961,40.8148176,-73.9404415,traffic_signals,4,,POINT (-73.9404415 40.8148176)
4038,3099327962,40.8046223,-73.9478956,traffic_signals,4,,POINT (-73.9478956 40.8046223)
4039,3099327964,40.7982754,-73.9525303,traffic_signals,3,,POINT (-73.9525303 40.7982754)
4040,3099327965,40.8191141,-73.9371126,traffic_signals,4,,POINT (-73.9371126 40.8191141)
4041,3099327966,40.8033718,-73.9488235,traffic_signals,4,,POINT (-73.9488235 40.8033718)
4042,3099327968,40.8058736,-73.9469805,traffic_signals,4,,POINT (-73.9469805 40.8058736)
4043,3099327970,40.8097268,-73.9441642,traffic_signals,4,,POINT (-73.9441642 40.8097268)
4044,3099327972,40.8084812,-73.945077,traffic_signals,4,,POINT (-73.945077 40.8084812)
4045,3099327974,40.7995025,-73.9516214,traffic_signals,4,,POINT (-73.9516214 40.7995025)
4046,3099327975,40.8091051,-73.9446164,traffic_signals,4,,POINT (-73.9446164 40.8091051)
4047,3099327976,40.8160584,-73.9395348,traffic_signals,4,,POINT (-73.9395348 40.8160584)
4048,3212472843,40.7191808,-73.9905372,,4,,POINT (-73.9905372 40.7191808)
4049,3212472963,40.7162541,-73.9920566,traffic_signals,3,,POINT (-73.9920566 40.7162541)
4050,3212472978,40.7124628,-73.9925486,traffic_signals,4,,POINT (-73.9925486 40.7124628)
4051,3247295579,40.8007563,-73.958402,crossing,3,,POINT (-73.958402 40.8007563)
4052,3269867944,40.8134277,-73.962436,,3,,POINT (-73.962436 40.8134277)
4053,3270031002,40.7551641,-74.0005185,traffic_signals,4,,POINT (-74.0005185 40.7551641)
4054,3270031028,40.7558116,-73.9999743,,4,,POINT (-73.9999743 40.7558116)
4055,3270031030,40.7563873,-73.999422,,3,,POINT (-73.999422 40.7563873)
4056,3270031031,40.7565953,-73.9999215,,4,,POINT (-73.9999215 40.7565953)
4057,3276524464,40.7629248,-74.0096744,,1,,POINT (-74.0096744 40.7629248)
4058,3276524465,40.7631084,-74.0095468,,1,,POINT (-74.0095468 40.7631084)
4059,3276524466,40.7624689,-74.0099717,,1,,POINT (-74.0099717 40.7624689)
4060,3350498747,40.7067107,-74.0023256,,3,,POINT (-74.0023256 40.7067107)
4061,3430331121,40.7381869,-73.9795605,turning_circle,1,,POINT (-73.9795605 40.7381869)
4062,3430331122,40.7378828,-73.9788231,turning_circle,1,,POINT (-73.9788231 40.7378828)
4063,3533937800,40.7733062,-73.9905614,stop,4,,POINT (-73.9905614 40.7733062)
4064,3549074022,40.7999838,-73.9236481,,3,,POINT (-73.9236481 40.7999838)
4065,3551738975,40.8136722,-73.9535288,,1,,POINT (-73.9535288 40.8136722)
4066,3551756586,40.7583833,-73.9590324,,1,,POINT (-73.9590324 40.7583833)
4067,3567807957,40.7210964,-74.0065527,traffic_signals,3,,POINT (-74.0065527 40.7210964)
4068,3570003194,40.8179727,-73.9617569,,3,,POINT (-73.9617569 40.8179727)
4069,3574612293,40.707201,-74.0149214,,3,,POINT (-74.0149214 40.707201)
4070,3574648567,40.705734,-74.0151119,,3,,POINT (-74.0151119 40.705734)
4071,3574648569,40.7071861,-74.0157345,,4,,POINT (-74.0157345 40.7071861)
4072,3579426871,40.8084384,-73.9648822,,3,,POINT (-73.9648822 40.8084384)
4073,3579426874,40.810373,-73.963477,,3,,POINT (-73.963477 40.810373)
4074,3579432156,40.8041328,-73.9666013,crossing,4,,POINT (-73.9666013 40.8041328)
4075,3579432159,40.8074173,-73.9584103,traffic_signals,3,,POINT (-73.9584103 40.8074173)
4076,3579432160,40.8086658,-73.9576175,traffic_signals,3,,POINT (-73.9576175 40.8086658)
4077,3579432161,40.8100023,-73.958727,traffic_signals,4,,POINT (-73.958727 40.8100023)
4078,3579432162,40.8106334,-73.9582686,traffic_signals,4,,POINT (-73.9582686 40.8106334)
4079,3584752508,40.7314143,-73.996976,traffic_signals,3,,POINT (-73.996976 40.7314143)
4080,3588508439,40.7154577,-74.0146395,crossing,3,,POINT (-74.0146395 40.7154577)
4081,3607948335,40.7981527,-73.9207017,,3,,POINT (-73.9207017 40.7981527)
4082,3607948339,40.7982533,-73.9205773,,3,,POINT (-73.9205773 40.7982533)
4083,3607948344,40.7987505,-73.9212861,,3,,POINT (-73.9212861 40.7987505)
4084,3624790934,40.726752,-73.973799,stop,3,,POINT (-73.973799 40.726752)
4085,3630219668,40.717928,-73.9856527,traffic_signals,3,,POINT (-73.9856527 40.717928)
4086,3630249566,40.7176161,-73.9858243,traffic_signals,3,,POINT (-73.9858243 40.7176161)
4087,3631837584,40.784547,-73.9418238,motorway_junction,3,14,POINT (-73.9418238 40.784547)
4088,3631837585,40.7840873,-73.9429425,,3,,POINT (-73.9429425 40.7840873)
4089,3639382767,40.7508732,-73.97867,traffic_signals,4,,POINT (-73.97867 40.7508732)
4090,3639382768,40.7508213,-73.978747,crossing,3,,POINT (-73.978747 40.7508213)
4091,3639382769,40.7531005,-73.9778716,,2,,POINT (-73.9778716 40.7531005)
4092,3640160580,40.8001534,-73.9239157,,3,,POINT (-73.9239157 40.8001534)
4093,3640160581,40.8000213,-73.9239374,,3,,POINT (-73.9239374 40.8000213)
4094,3640160602,40.7979077,-73.921868,motorway_junction,3,,POINT (-73.921868 40.7979077)
4095,3670609093,40.7199847,-73.9836452,,4,,POINT (-73.9836452 40.7199847)
4096,3702296508,40.8055775,-73.9342104,,3,,POINT (-73.9342104 40.8055775)
4097,3718637426,40.8643376,-73.9166074,,1,,POINT (-73.9166074 40.8643376)
4098,3718672443,40.773612,-73.9815824,traffic_signals,4,,POINT (-73.9815824 40.773612)
4099,3772840882,40.7095053,-74.0138882,stop,4,,POINT (-74.0138882 40.7095053)
4100,3783071109,40.721278,-73.9829678,,3,,POINT (-73.9829678 40.721278)
4101,3783071112,40.7210194,-73.9821197,,3,,POINT (-73.9821197 40.7210194)
4102,3785522931,40.7850458,-73.9410405,,3,,POINT (-73.9410405 40.7850458)
4103,3785532381,40.780193,-73.9441831,,3,,POINT (-73.9441831 40.780193)
4104,3785532382,40.7799516,-73.9441142,traffic_signals,4,,POINT (-73.9441142 40.7799516)
4105,3785575833,40.7596406,-73.958169,,4,,POINT (-73.958169 40.7596406)
4106,3785585954,40.7610569,-73.9640313,traffic_signals,3,,POINT (-73.9640313 40.7610569)
4107,3785586743,40.7599331,-73.9646643,crossing,3,,POINT (-73.9646643 40.7599331)
4108,3785586748,40.7600127,-73.9637529,,3,,POINT (-73.9637529 40.7600127)
4109,3785707059,40.7155363,-73.9788947,,3,,POINT (-73.9788947 40.7155363)
4110,3786728557,40.797172,-73.9293306,,3,,POINT (-73.9293306 40.797172)
4111,3786728678,40.8020916,-73.9340754,traffic_signals,4,,POINT (-73.9340754 40.8020916)
4112,3786728679,40.8019596,-73.934173,,3,,POINT (-73.934173 40.8019596)
4113,3786728763,40.8011674,-73.9295616,motorway_junction,3,,POINT (-73.9295616 40.8011674)
4114,3786728788,40.8039604,-73.9320106,,3,,POINT (-73.9320106 40.8039604)
4115,3786741452,40.8057132,-73.9346439,,3,,POINT (-73.9346439 40.8057132)
4116,3786876211,40.7649256,-73.953173,,1,,POINT (-73.953173 40.7649256)
4117,3786901738,40.7463887,-73.9817513,,4,,POINT (-73.9817513 40.7463887)
4118,3786901743,40.7470595,-73.9812534,traffic_signals,4,,POINT (-73.9812534 40.7470595)
4119,3788379733,40.721888,-74.0053637,traffic_signals,4,,POINT (-74.0053637 40.721888)
4120,3829675223,40.7523528,-73.9669574,,3,,POINT (-73.9669574 40.7523528)
4121,3831856757,40.7479653,-73.970531,,3,,POINT (-73.970531 40.7479653)
4122,3834923371,40.747269,-73.9759838,,3,,POINT (-73.9759838 40.747269)
4123,3843180751,40.7966003,-73.9180395,,3,,POINT (-73.9180395 40.7966003)
4124,3858909357,40.8045239,-73.9457212,,3,,POINT (-73.9457212 40.8045239)
4125,3884569924,40.7100562,-74.0012106,traffic_signals,5,,POINT (-74.0012106 40.7100562)
4126,3884569931,40.7101928,-74.0011123,traffic_signals,3,,POINT (-74.0011123 40.7101928)
4127,3891963915,40.7279987,-74.0030167,,3,,POINT (-74.0030167 40.7279987)
4128,3892037906,40.7300663,-73.9875129,,3,,POINT (-73.9875129 40.7300663)
4129,3914862593,40.7047291,-74.014987,traffic_signals,3,,POINT (-74.014987 40.7047291)
4130,3917286380,40.7969242,-73.9760626,,3,,POINT (-73.9760626 40.7969242)
4131,3931519753,40.798685,-73.9334544,crossing,3,,POINT (-73.9334544 40.798685)
4132,3931524258,40.799819,-73.935467,,3,,POINT (-73.935467 40.799819)
4133,3931524260,40.801884,-73.9339793,,3,,POINT (-73.9339793 40.801884)
4134,3931524261,40.7994809,-73.9357143,,3,,POINT (-73.9357143 40.7994809)
4135,3931534870,40.8001169,-73.9352513,,3,,POINT (-73.9352513 40.8001169)
4136,3931534871,40.8007312,-73.9348022,,3,,POINT (-73.9348022 40.8007312)
4137,4015190382,40.728358,-73.9907799,,4,,POINT (-73.9907799 40.728358)
4138,4015192929,40.707836,-74.0043276,,3,,POINT (-74.0043276 40.707836)
4139,4016646206,40.789698,-73.9698629,traffic_signals,4,,POINT (-73.9698629 40.789698)
4140,4016646214,40.8005207,-73.957867,traffic_signals,3,,POINT (-73.957867 40.8005207)
4141,4121409402,40.7102129,-73.996504,traffic_signals,3,,POINT (-73.996504 40.7102129)
4142,4133206254,40.742328,-74.0085059,,3,,POINT (-74.0085059 40.742328)
4143,4137021568,40.7204753,-74.006894,,3,,POINT (-74.006894 40.7204753)
4144,4138911201,40.7401138,-73.9822001,traffic_signals,3,,POINT (-73.9822001 40.7401138)
4145,4142105811,40.7240219,-74.0084406,,3,,POINT (-74.0084406 40.7240219)
4146,4142105812,40.7246766,-74.0093172,traffic_signals,4,,POINT (-74.0093172 40.7246766)
4147,4142105813,40.7228854,-74.0067677,,3,,POINT (-74.0067677 40.7228854)
4148,4142105822,40.7236541,-74.0079472,traffic_signals,4,,POINT (-74.0079472 40.7236541)
4149,4143851142,40.7179523,-74.0055874,,3,,POINT (-74.0055874 40.7179523)
4150,4143851144,40.7182558,-74.0052693,,4,,POINT (-74.0052693 40.7182558)
4151,4143859865,40.7217139,-74.0053281,,4,,POINT (-74.0053281 40.7217139)
4152,4143859873,40.7216796,-74.0050647,,3,,POINT (-74.0050647 40.7216796)
4153,4143875757,40.7117395,-74.0078609,,3,,POINT (-74.0078609 40.7117395)
4154,4145424858,40.7087488,-74.0180549,,3,,POINT (-74.0180549 40.7087488)
4155,4145735057,40.7020631,-74.0097583,,3,,POINT (-74.0097583 40.7020631)
4156,4145735059,40.7019107,-74.0098765,,3,,POINT (-74.0098765 40.7019107)
4157,4145735066,40.7019726,-74.0100288,motorway_junction,3,1,POINT (-74.0100288 40.7019726)
4158,4145794861,40.7022883,-74.0094947,,3,,POINT (-74.0094947 40.7022883)
4159,4147546533,40.7019381,-74.010508,,3,,POINT (-74.010508 40.7019381)
4160,4149748671,40.7076107,-74.0155539,,3,,POINT (-74.0155539 40.7076107)
4161,4149936235,40.7069636,-74.0135064,traffic_signals,3,,POINT (-74.0135064 40.7069636)
4162,4149936245,40.7071446,-74.0139447,,3,,POINT (-74.0139447 40.7071446)
4163,4149947889,40.7055479,-74.0151647,toll_gantry,3,,POINT (-74.0151647 40.7055479)
4164,4158673495,40.7105631,-74.003015,,3,,POINT (-74.003015 40.7105631)
4165,4158740807,40.7114021,-74.0036437,,3,,POINT (-74.0036437 40.7114021)
4166,4158753824,40.7111417,-74.0030492,motorway_junction,3,,POINT (-74.0030492 40.7111417)
4167,4158789495,40.7126739,-74.0025407,,1,,POINT (-74.0025407 40.7126739)
4168,4158807592,40.7132906,-73.9982694,,3,,POINT (-73.9982694 40.7132906)
4169,4161568888,40.7310019,-73.974057,traffic_signals,4,,POINT (-73.974057 40.7310019)
4170,4163883691,40.7839392,-73.9523473,traffic_signals,4,,POINT (-73.9523473 40.7839392)
4171,4163940359,40.8058126,-73.9507369,traffic_signals,4,,POINT (-73.9507369 40.8058126)
4172,4202908174,40.7282339,-74.0023601,,3,,POINT (-74.0023601 40.7282339)
4173,4205440426,40.824705,-73.944268,traffic_signals,3,,POINT (-73.944268 40.824705)
4174,4205440429,40.8280452,-73.9425031,traffic_signals,4,,POINT (-73.9425031 40.8280452)
4175,4205565514,40.7413136,-74.0013891,,3,,POINT (-74.0013891 40.7413136)
4176,4205565533,40.7448732,-73.9987872,,3,,POINT (-73.9987872 40.7448732)
4177,4207143418,40.720323,-74.0120513,traffic_signals,4,,POINT (-74.0120513 40.720323)
4178,4207143421,40.7229769,-74.0114958,traffic_signals,4,,POINT (-74.0114958 40.7229769)
4179,4207802391,40.7048188,-74.0167012,,3,,POINT (-74.0167012 40.7048188)
4180,4207806923,40.7109092,-73.9922145,traffic_signals,4,,POINT (-73.9922145 40.7109092)
4181,4207863943,40.8198059,-73.9367953,,4,,POINT (-73.9367953 40.8198059)
4182,4207913309,40.7554715,-73.9947995,,3,,POINT (-73.9947995 40.7554715)
4183,4207962275,40.7963117,-73.9382932,traffic_signals,4,,POINT (-73.9382932 40.7963117)
4184,4215913809,40.765336,-73.9976952,,3,,POINT (-73.9976952 40.765336)
4185,4235734223,40.7298124,-73.9886908,,3,,POINT (-73.9886908 40.7298124)
4186,4235734225,40.729932,-73.9886028,,3,,POINT (-73.9886028 40.729932)
4187,4274141356,40.740344,-73.9731358,,4,,POINT (-73.9731358 40.740344)
4188,4288677093,40.7615618,-73.966589,traffic_signals,4,,POINT (-73.966589 40.7615618)
4189,4300940094,40.7171005,-73.9826968,,3,,POINT (-73.9826968 40.7171005)
4190,4320028826,40.7337334,-74.0027408,,4,,POINT (-74.0027408 40.7337334)
4191,4321748237,40.7284697,-74.0028017,,4,,POINT (-74.0028017 40.7284697)
4192,4321748238,40.7283741,-74.0028488,,4,,POINT (-74.0028488 40.7283741)
4193,4332491210,40.7227585,-73.9878608,,3,,POINT (-73.9878608 40.7227585)
4194,4347534767,40.7645859,-73.9736372,traffic_signals,4,,POINT (-73.9736372 40.7645859)
4195,4347534783,40.7649193,-73.9725564,traffic_signals,4,,POINT (-73.9725564 40.7649193)
4196,4347550065,40.768263,-73.981474,,3,,POINT (-73.981474 40.768263)
4197,4347550071,40.7681044,-73.9813948,,3,,POINT (-73.9813948 40.7681044)
4198,4347550074,40.7675992,-73.980785,,3,,POINT (-73.980785 40.7675992)
4199,4375208206,40.7146919,-73.9824762,traffic_signals,3,,POINT (-73.9824762 40.7146919)
4200,4412043541,40.7430812,-73.9722255,,3,,POINT (-73.9722255 40.7430812)
4201,4443775464,40.7496742,-73.9952961,traffic_signals,4,,POINT (-73.9952961 40.7496742)
4202,4443775465,40.7502936,-73.9948451,traffic_signals,4,,POINT (-73.9948451 40.7502936)
4203,4461990857,40.7503422,-73.9910985,traffic_signals,3,,POINT (-73.9910985 40.7503422)
4204,4477147269,40.715825,-73.9948682,,4,,POINT (-73.9948682 40.715825)
4205,4477147270,40.7158789,-73.9950325,,3,,POINT (-73.9950325 40.7158789)
4206,4477147271,40.7155759,-73.9952687,,3,,POINT (-73.9952687 40.7155759)
4207,4478001045,40.7225365,-73.987092,traffic_signals,4,,POINT (-73.987092 40.7225365)
4208,4487582555,40.7112524,-73.9896443,traffic_signals,3,,POINT (-73.9896443 40.7112524)
4209,4487582556,40.7126663,-73.9898655,,3,,POINT (-73.9898655 40.7126663)
4210,4487582557,40.7119812,-73.9897583,,3,,POINT (-73.9897583 40.7119812)
4211,4491359481,40.7552917,-73.9949335,traffic_signals,4,,POINT (-73.9949335 40.7552917)
4212,4492821528,40.7384641,-74.0037634,,3,,POINT (-74.0037634 40.7384641)
4213,4506716195,40.7160039,-73.9954452,,3,,POINT (-73.9954452 40.7160039)
4214,4515465264,40.8303722,-73.9401371,traffic_signals,4,,POINT (-73.9401371 40.8303722)
4215,4515465265,40.8687597,-73.9311686,,4,,POINT (-73.9311686 40.8687597)
4216,4557495130,40.774231,-73.9811332,traffic_signals,4,,POINT (-73.9811332 40.774231)
4217,4557517549,40.7515002,-73.997716,traffic_signals,4,,POINT (-73.997716 40.7515002)
4218,4557517550,40.7416809,-74.0049194,traffic_signals,3,,POINT (-74.0049194 40.7416809)
4219,4557517552,40.7421252,-74.0045542,,3,,POINT (-74.0045542 40.7421252)
4220,4557517554,40.740988,-74.0054364,traffic_signals,3,,POINT (-74.0054364 40.740988)
4221,4557517555,40.7402804,-74.0059045,,3,,POINT (-74.0059045 40.7402804)
4222,4561384853,40.7139871,-74.0030382,traffic_signals,3,,POINT (-74.0030382 40.7139871)
4223,4562863353,40.7700936,-73.9494513,,3,,POINT (-73.9494513 40.7700936)
4224,4578218122,40.712897,-74.0117835,,1,,POINT (-74.0117835 40.712897)
4225,4597668020,40.7458228,-73.9823245,traffic_signals,4,,POINT (-73.9823245 40.7458228)
4226,4597668023,40.7360007,-73.9894916,traffic_signals,3,,POINT (-73.9894916 40.7360007)
4227,4597668026,40.7371699,-73.9886291,traffic_signals,4,,POINT (-73.9886291 40.7371699)
4228,4597668028,40.7383383,-73.9877778,traffic_signals,4,,POINT (-73.9877778 40.7383383)
4229,4597668029,40.7408706,-73.9859325,traffic_signals,4,,POINT (-73.9859325 40.7408706)
4230,4597668030,40.7433448,-73.9841296,traffic_signals,4,,POINT (-73.9841296 40.7433448)
4231,4597668031,40.7427282,-73.9845789,traffic_signals,4,,POINT (-73.9845789 40.7427282)
4232,4597668032,40.7421093,-73.9850299,traffic_signals,4,,POINT (-73.9850299 40.7421093)
4233,4597668033,40.7445913,-73.9832313,traffic_signals,4,,POINT (-73.9832313 40.7445913)
4234,4597668035,40.7353655,-73.9899712,traffic_signals,3,,POINT (-73.9899712 40.7353655)
4235,4597668036,40.7365758,-73.9890621,traffic_signals,4,,POINT (-73.9890621 40.7365758)
4236,4597668038,40.7377528,-73.9882045,traffic_signals,4,,POINT (-73.9882045 40.7377528)
4237,4597668039,40.7389179,-73.9873554,traffic_signals,4,,POINT (-73.9873554 40.7389179)
4238,4597668040,40.7395407,-73.9869016,traffic_signals,4,,POINT (-73.9869016 40.7395407)
4239,4597668041,40.7402148,-73.98641,traffic_signals,4,,POINT (-73.98641 40.7402148)
4240,4597668042,40.7414834,-73.985486,traffic_signals,4,,POINT (-73.985486 40.7414834)
4241,4597668043,40.7439728,-73.9836755,traffic_signals,4,,POINT (-73.9836755 40.7439728)
4242,4597668044,40.7452064,-73.9827891,traffic_signals,4,,POINT (-73.9827891 40.7452064)
4243,4602414021,40.7237608,-74.0061172,,3,,POINT (-74.0061172 40.7237608)
4244,4616536348,40.7244231,-74.006055,traffic_signals,4,,POINT (-74.006055 40.7244231)
4245,4616536351,40.7256907,-74.0058541,traffic_signals,4,,POINT (-74.0058541 40.7256907)
4246,4616536352,40.7250366,-74.0059578,traffic_signals,3,,POINT (-74.0059578 40.7250366)
4247,4625620212,40.7149571,-73.9967714,crossing,2,,POINT (-73.9967714 40.7149571)
4248,4625620213,40.7150695,-73.9967061,crossing,2,,POINT (-73.9967061 40.7150695)
4249,4629486879,40.7234955,-74.0077224,,3,,POINT (-74.0077224 40.7234955)
4250,4679523598,40.7336361,-74.0026246,traffic_signals,3,,POINT (-74.0026246 40.7336361)
4251,4682935360,40.7721616,-73.9917766,,3,,POINT (-73.9917766 40.7721616)
4252,4682935365,40.7726974,-73.9910498,stop,3,,POINT (-73.9910498 40.7726974)
4253,4708064890,40.805728,-73.9544117,traffic_signals,4,,POINT (-73.9544117 40.805728)
4254,4754091366,40.7157771,-74.0065871,,3,,POINT (-74.0065871 40.7157771)
4255,4778174564,40.7218157,-74.0064128,traffic_signals,4,,POINT (-74.0064128 40.7218157)
4256,4779073677,40.7830347,-73.9440388,traffic_signals,4,,POINT (-73.9440388 40.7830347)
4257,4779073679,40.7832515,-73.9447201,traffic_signals,5,,POINT (-73.9447201 40.7832515)
4258,4779073680,40.7829268,-73.9441165,traffic_signals,4,,POINT (-73.9441165 40.7829268)
4259,4814440062,40.8613637,-73.9252612,,3,,POINT (-73.9252612 40.8613637)
4260,4841945993,40.7337978,-74.0044748,,3,,POINT (-74.0044748 40.7337978)
4261,4841945995,40.7333791,-74.0043727,crossing,3,,POINT (-74.0043727 40.7333791)
4262,4862610026,40.7596371,-73.970072,traffic_signals,4,,POINT (-73.970072 40.7596371)
4263,4872623863,40.7460777,-74.0080022,,3,,POINT (-74.0080022 40.7460777)
4264,4878831008,40.713153,-74.0041097,traffic_signals,4,,POINT (-74.0041097 40.713153)
4265,4886250352,40.7609238,-73.9573589,,3,,POINT (-73.9573589 40.7609238)
4266,4888388399,40.810843,-73.95068,traffic_signals,4,,POINT (-73.95068 40.810843)
4267,4899886546,40.7518021,-74.008024,traffic_signals,3,,POINT (-74.008024 40.7518021)
4268,4899886584,40.7538388,-74.0072533,traffic_signals,3,,POINT (-74.0072533 40.7538388)
4269,5004570627,40.8010338,-73.9711777,traffic_signals,4,,POINT (-73.9711777 40.8010338)
4270,5004570630,40.8075991,-73.966962,traffic_signals,5,,POINT (-73.966962 40.8075991)
4271,5004570631,40.8082218,-73.966476,traffic_signals,4,,POINT (-73.966476 40.8082218)
4272,5004570632,40.8088175,-73.9657902,traffic_signals,4,,POINT (-73.9657902 40.8088175)
4273,5004570644,40.8069441,-73.9673729,traffic_signals,4,,POINT (-73.9673729 40.8069441)
4274,5004570651,40.8036478,-73.9692822,traffic_signals,4,,POINT (-73.9692822 40.8036478)
4275,5004570653,40.8107511,-73.9643865,traffic_signals,3,,POINT (-73.9643865 40.8107511)
4276,5007384486,40.7384611,-73.9747637,,1,,POINT (-73.9747637 40.7384611)
4277,5048446874,40.8481992,-73.9413213,,3,,POINT (-73.9413213 40.8481992)
4278,5048446875,40.8490101,-73.9410566,,3,,POINT (-73.9410566 40.8490101)
4279,5051482018,40.8688397,-73.9316097,,2,,POINT (-73.9316097 40.8688397)
4280,5071822871,40.8681842,-73.919497,,3,,POINT (-73.919497 40.8681842)
4281,5079840928,40.71572,-73.9787954,,3,,POINT (-73.9787954 40.71572)
4282,5079840929,40.7177011,-73.9853534,,3,,POINT (-73.9853534 40.7177011)
4283,5131026388,40.744792,-73.9758885,traffic_signals,4,,POINT (-73.9758885 40.744792)
4284,5137743341,40.7342233,-73.9747585,,3,,POINT (-73.9747585 40.7342233)
4285,5137747688,40.7353722,-73.9748022,,4,,POINT (-73.9748022 40.7353722)
4286,5137978709,40.7323695,-73.9743536,,3,,POINT (-73.9743536 40.7323695)
4287,5145323793,40.7267944,-73.9720829,,1,,POINT (-73.9720829 40.7267944)
4288,5145330172,40.7292368,-73.9734571,,1,,POINT (-73.9734571 40.7292368)
4289,5145531517,40.7312335,-73.9739988,,3,,POINT (-73.9739988 40.7312335)
4290,5151708184,40.7277347,-74.0031249,,3,,POINT (-74.0031249 40.7277347)
4291,5159433792,40.7219524,-73.9962656,traffic_signals,4,,POINT (-73.9962656 40.7219524)
4292,5161246301,40.7166441,-73.9958234,traffic_signals,3,,POINT (-73.9958234 40.7166441)
4293,5161246307,40.7162403,-73.9960723,traffic_signals,6,,POINT (-73.9960723 40.7162403)
4294,5163687759,40.7578199,-73.9594365,,1,,POINT (-73.9594365 40.7578199)
4295,5165632724,40.756043,-74.0005227,,3,,POINT (-74.0005227 40.756043)
4296,5173594703,40.7176795,-73.9848249,crossing,3,,POINT (-73.9848249 40.7176795)
4297,5174867983,40.7173006,-73.9794215,turning_circle,1,,POINT (-73.9794215 40.7173006)
4298,5216470727,40.7230023,-74.0050623,traffic_signals,4,,POINT (-74.0050623 40.7230023)
4299,5286408252,40.7340722,-73.9777098,traffic_signals,3,,POINT (-73.9777098 40.7340722)
4300,5333189421,40.8314909,-73.9355196,,3,,POINT (-73.9355196 40.8314909)
4301,5333189422,40.8315256,-73.9356297,,3,,POINT (-73.9356297 40.8315256)
4302,5333189423,40.8312003,-73.93571,,3,,POINT (-73.93571 40.8312003)
4303,5333189424,40.8312441,-73.935819,,3,,POINT (-73.935819 40.8312441)
4304,5333189426,40.8309992,-73.9358552,traffic_signals,4,,POINT (-73.9358552 40.8309992)
4305,5333189427,40.8307376,-73.9360476,,4,,POINT (-73.9360476 40.8307376)
4306,5333189428,40.8305317,-73.9362077,,3,,POINT (-73.9362077 40.8305317)
4307,5378284711,40.708794,-74.0008601,,3,,POINT (-74.0008601 40.708794)
4308,5378686574,40.8147982,-73.9361896,traffic_signals,4,,POINT (-73.9361896 40.8147982)
4309,5426969134,40.7550423,-73.9620534,motorway_junction,3,11,POINT (-73.9620534 40.7550423)
4310,5482291262,40.8044078,-73.9324189,,3,,POINT (-73.9324189 40.8044078)
4311,5542680310,40.7658448,-73.9634512,,3,,POINT (-73.9634512 40.7658448)
4312,5542680312,40.7657768,-73.9630103,,3,,POINT (-73.9630103 40.7657768)
4313,5542680313,40.7656844,-73.9630757,,3,,POINT (-73.9630757 40.7656844)
4314,5550244687,40.7648965,-73.9612132,,3,,POINT (-73.9612132 40.7648965)
4315,5550244688,40.7650445,-73.9615991,,3,,POINT (-73.9615991 40.7650445)
4316,5550244689,40.7651489,-73.9615207,,3,,POINT (-73.9615207 40.7651489)
4317,5676585287,40.799116,-73.9250547,toll_gantry,3,,POINT (-73.9250547 40.799116)
4318,5706568625,40.7699178,-73.9805837,traffic_signals,3,,POINT (-73.9805837 40.7699178)
4319,5706568658,40.7131705,-73.9926457,traffic_signals,4,,POINT (-73.9926457 40.7131705)
4320,5706568771,40.7642832,-73.973023,traffic_signals,4,,POINT (-73.973023 40.7642832)
4321,5706569898,40.7184284,-74.0005347,traffic_signals,4,,POINT (-74.0005347 40.7184284)
4322,5706569905,40.716871,-74.004026,traffic_signals,4,,POINT (-74.004026 40.716871)
4323,5730369220,40.7501036,-74.006123,crossing,3,,POINT (-74.006123 40.7501036)
4324,5749215967,40.7858728,-73.93985,,3,,POINT (-73.93985 40.7858728)
4325,5763775589,40.8150353,-73.9586275,traffic_signals,3,,POINT (-73.9586275 40.8150353)
